gene_name	LOCK_group	MD_anno	mean_exp	index	TorN	mean_exp_winsorize
MIR4294	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
VSTM4	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
FAM170B-AS1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
FAM170B	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
TMEM273	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
C10orf71-AS1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
C10orf71	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
DRGX	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
ASAH2B	Tumor-loss LOCKs	common PMDs	0.147006102539707	NE2_KYSE510.N	NE2	0.147006102539707
A1CF	Tumor-loss LOCKs	common PMDs	-0.991610692990214	NE2_KYSE510.N	NE2	-0.991610692990214
MIR605	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
PHYHIPL	Tumor-loss LOCKs	common PMDs	-0.995720809137908	NE2_KYSE510.N	NE2	-0.995720809137908
FAM13C	Tumor-loss LOCKs	common PMDs	-0.944259576081482	NE2_KYSE510.N	NE2	-0.944259576081482
COL13A1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KCNMA1-AS1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC00856	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
EIF5AL1	Tumor-loss LOCKs	common PMDs	-0.692643184706076	NE2_KYSE510.N	NE2	-0.692643184706076
LINC02679	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
BEND3P3	Tumor-loss LOCKs	common PMDs	-0.2872216717628	NE2_KYSE510.N	NE2	-0.2872216717628
BMS1P21	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MBL1P	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SFTPD	Tumor-loss LOCKs	common PMDs	-0.713740989239152	NE2_KYSE510.N	NE2	-0.713740989239152
GRID1	Tumor-gain LOCKs	common PMDs	-0.936946043850792	NE2_KYSE510.N	NE2	-0.936946043850792
MIR346	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CRTAC1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CNNM1	Tumor-loss LOCKs	common PMDs	-0.960331798932155	NE2_KYSE510.N	NE2	-0.960331798932155
PAX2	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
ATRNL1	Tumor-loss LOCKs	common PMDs	-0.992408878505521	NE2_KYSE510.N	NE2	-0.992408878505521
GFRA1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CCDC172	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
PNLIPRP3	Shared LOCKs	common PMDs	-1.008299311874	NE2_KYSE510.N	NE2	-1.008299311874
PNLIP	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
EMX2OS	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
EMX2	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC02674	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CASC2	Shared LOCKs	common PMDs	-0.451298681543581	NE2_KYSE510.N	NE2	-0.451298681543581
PRLHR	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
PLPP4	Tumor-gain LOCKs	common PMDs	0.552599774531284	NE2_KYSE510.N	NE2	0.552599774531284
LINC01561	Tumor-gain LOCKs	common PMDs	-0.555755680020456	NE2_KYSE510.N	NE2	-0.555755680020456
DMBT1	Tumor-gain LOCKs	common PMDs	0.28773095203095	NE2_KYSE510.N	NE2	0.28773095203095
C10orf120	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
DMBT1L1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CUZD1	Tumor-loss LOCKs	common PMDs	0.190507753290072	NE2_KYSE510.N	NE2	0.190507753290072
FAM24B	Tumor-loss LOCKs	common PMDs	0.462124897422646	NE2_KYSE510.N	NE2	0.462124897422646
C10orf88B	Tumor-loss LOCKs	common PMDs	0.385063533693612	NE2_KYSE510.N	NE2	0.385063533693612
LINC02641	Shared LOCKs	common PMDs	-0.865688795125091	NE2_KYSE510.N	NE2	-0.865688795125091
GPR26	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CPXM2	Shared LOCKs	common PMDs	-1.00885038582544	NE2_KYSE510.N	NE2	-1.00885038582544
TEX36-AS1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
TEX36	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
NPS	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
FOXI2	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01163	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC02667	Tumor-gain LOCKs	common PMDs	-0.718862045507468	NE2_KYSE510.N	NE2	-0.718862045507468
EBF3	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MIR4297	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
C10orf143	Tumor-gain LOCKs	common PMDs	-0.402734822675994	NE2_KYSE510.N	NE2	-0.402734822675994
MIR378C	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
TCERG1L	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
TCERG1L-AS1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01164	Tumor-gain LOCKs	common PMDs	-1.0075957295095	NE2_KYSE510.N	NE2	-1.0075957295095
CFAP46	Tumor-gain LOCKs	common PMDs	-0.740081729463046	NE2_KYSE510.N	NE2	-0.740081729463046
LINC01166	Tumor-gain LOCKs	common PMDs	-1.00225160102409	NE2_KYSE510.N	NE2	-1.00225160102409
LINC01167	Tumor-gain LOCKs	common PMDs	-0.780817236254327	NE2_KYSE510.N	NE2	-0.780817236254327
LINC01168	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
ADGRA1-AS1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
ADGRA1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KNDC1	Tumor-gain LOCKs	common PMDs	-1.02096503468701	NE2_KYSE510.N	NE2	-1.02096503468701
MTG1	Tumor-gain LOCKs	common PMDs	0.122096060358019	NE2_KYSE510.N	NE2	0.122096060358019
SPRN	Tumor-gain LOCKs	common PMDs	0.149375410619001	NE2_KYSE510.N	NE2	0.149375410619001
SCART1	Tumor-gain LOCKs	common PMDs	-0.781184739238023	NE2_KYSE510.N	NE2	-0.781184739238023
CYP2E1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SYCE1	Tumor-gain LOCKs	common PMDs	-0.961905984776496	NE2_KYSE510.N	NE2	-0.961905984776496
MUC2	Tumor-loss LOCKs	common PMDs	-1.02295267210058	NE2_KYSE510.N	NE2	-1.02295267210058
MUC5AC	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LSP1	Tumor-loss LOCKs	common PMDs	0.859702597667382	NE2_KYSE510.N	NE2	0.859702597667382
MIR4298	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01150	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
TNNT3	Tumor-loss LOCKs	common PMDs	-0.771954933788293	NE2_KYSE510.N	NE2	-0.771954933788293
MRPL23-AS1	Tumor-loss LOCKs	common PMDs	-0.993031785712641	NE2_KYSE510.N	NE2	-0.993031785712641
LINC01219	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SLC22A18	Tumor-loss LOCKs	common PMDs	0.243458553968077	NE2_KYSE510.N	NE2	0.243458553968077
PHLDA2	Tumor-loss LOCKs	common PMDs	0.974975801537736	NE2_KYSE510.N	NE2	0.974975801537736
SNORA54	Tumor-loss LOCKs	common PMDs	0.0598411245055202	NE2_KYSE510.N	NE2	0.0598411245055202
MRGPRG	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MRGPRG-AS1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MRGPRE	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
OR52K2	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
OR52K1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
TRIM68	Tumor-gain LOCKs	common PMDs	0.747027548546249	NE2_KYSE510.N	NE2	0.747027548546249
OR51D1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
OR51E1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
OR51E2	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
OR51C1P	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
OR51F1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
OR52R1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
OR51F2	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
STK33	Tumor-gain LOCKs	common PMDs	-0.238750490765115	NE2_KYSE510.N	NE2	-0.238750490765115
CALCA	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CALCB	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC02729	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MRGPRX1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SLC6A5	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01616	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KCNA4	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
FSHB	Tumor-loss LOCKs	common PMDs	-1.00457618902069	NE2_KYSE510.N	NE2	-1.00457618902069
MPPED2	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MPPED2-AS1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
PAX6	Tumor-loss LOCKs	common PMDs	-0.677021782509175	NE2_KYSE510.N	NE2	-0.677021782509175
PAUPAR	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
WT1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
WT1-AS	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MIR129-2	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC02696	Shared LOCKs	common PMDs	-0.890736926513966	NE2_KYSE510.N	NE2	-0.890736926513966
LINC02687	Shared LOCKs	common PMDs	-0.994107981946012	NE2_KYSE510.N	NE2	-0.994107981946012
CHST1	Shared LOCKs	common PMDs	-0.314663408869626	NE2_KYSE510.N	NE2	-0.314663408869626
MIR7154	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC02690	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC02716	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
TRIM49B	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
TRIM64C	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
GLYATL2	Tumor-loss LOCKs	common PMDs	-0.893663788502332	NE2_KYSE510.N	NE2	-0.893663788502332
GLYATL1	Tumor-loss LOCKs	common PMDs	-0.959740785184026	NE2_KYSE510.N	NE2	-0.959740785184026
GLYATL1B	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
OR5AN1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
OR5A2	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
OR5A1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
OR4D6	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
OR4D10	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
OOSP4B	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
OOSP2	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MS4A3	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MS4A2	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC02705	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MS4A6A	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MS4A4E	Shared LOCKs	common PMDs	-0.986507752008216	NE2_KYSE510.N	NE2	-0.986507752008216
MIR6503	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MS4A4A	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MS4A6E	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MS4A7	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MS4A14	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MS4A5	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MS4A1	Shared LOCKs	common PMDs	-1.00048895763162	NE2_KYSE510.N	NE2	-1.00048895763162
MS4A12	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MS4A13	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC00301	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SCGB2A1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SCGB1D2	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SCGB2A2	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SCGB1D4	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SLC22A8	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SLC22A24	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SLC22A25	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SLC22A10	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SLC22A9	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
PLAAT5	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC02724	Tumor-loss LOCKs	common PMDs	-1.00819329112362	NE2_KYSE510.N	NE2	-1.00819329112362
FGF19	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
FGF4	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC02753	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC02584	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SHANK2	Tumor-gain LOCKs	common PMDs	-0.736966543900829	NE2_KYSE510.N	NE2	-0.736966543900829
SHANK2-AS3	Tumor-gain LOCKs	common PMDs	-1.00128561206913	NE2_KYSE510.N	NE2	-1.00128561206913
MIR3664	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
ELMOD1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
RAB39A	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC02763	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC02764	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
NCAM1	Tumor-loss LOCKs	common PMDs	-0.717872775437232	NE2_KYSE510.N	NE2	-0.717872775437232
NCAM1-AS1	Tumor-loss LOCKs	common PMDs	-0.95902740681768	NE2_KYSE510.N	NE2	-0.95902740681768
DRD2	Tumor-loss LOCKs	common PMDs	-0.732948816829315	NE2_KYSE510.N	NE2	-0.732948816829315
MIR4301	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
TMPRSS5	Tumor-loss LOCKs	common PMDs	-0.507527427357992	NE2_KYSE510.N	NE2	-0.507527427357992
HTR3B	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
HTR3A	Shared LOCKs	common PMDs	-0.996080549561159	NE2_KYSE510.N	NE2	-0.996080549561159
DSCAML1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
GRIK4	Tumor-loss LOCKs	common PMDs	-1.00099895897326	NE2_KYSE510.N	NE2	-1.00099895897326
TECTA	Tumor-loss LOCKs	common PMDs	-0.629438530827815	NE2_KYSE510.N	NE2	-0.629438530827815
UBASH3B	Tumor-loss LOCKs	common PMDs	-0.575200238382877	NE2_KYSE510.N	NE2	-0.575200238382877
CRTAM	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
JHY	Tumor-loss LOCKs	common PMDs	-0.826026897308644	NE2_KYSE510.N	NE2	-0.826026897308644
BSX	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC02727	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
GRAMD1B	Tumor-loss LOCKs	common PMDs	-0.86543490366795	NE2_KYSE510.N	NE2	-0.86543490366795
MIR4493	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
PKNOX2	Tumor-loss LOCKs	common PMDs	-0.947365065736458	NE2_KYSE510.N	NE2	-0.947365065736458
IQSEC3	Tumor-loss LOCKs	common PMDs	-1.00979842297324	NE2_KYSE510.N	NE2	-1.00979842297324
CACNA2D4	Shared LOCKs	common PMDs	-0.327582792224433	NE2_KYSE510.N	NE2	-0.327582792224433
LRTM2	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CACNA1C	Tumor-gain LOCKs	common PMDs	-0.991430061891375	NE2_KYSE510.N	NE2	-0.991430061891375
CACNA1C-AS4	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CACNA1C-IT3	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CACNA1C-AS2	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CACNA1C-AS1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
ITFG2-AS1	Shared LOCKs	common PMDs	-0.633990621645874	NE2_KYSE510.N	NE2	-0.633990621645874
LINC02417	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
PRMT8	Tumor-gain LOCKs	common PMDs	0.476840938710115	NE2_KYSE510.N	NE2	0.476840938710115
CCND2-AS1	Shared LOCKs	common PMDs	-0.32311862934413	NE2_KYSE510.N	NE2	-0.32311862934413
FGF6	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
GAU1	Shared LOCKs	common PMDs	-0.830515658108997	NE2_KYSE510.N	NE2	-0.830515658108997
GALNT8	Shared LOCKs	common PMDs	-0.979374559900072	NE2_KYSE510.N	NE2	-0.979374559900072
KCNA6	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KCNA1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KCNA5	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC02443	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
NTF3	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
ANO2	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
FAM90A1	Shared LOCKs	common PMDs	-0.89366579531983	NE2_KYSE510.N	NE2	-0.89366579531983
FAM86FP	Shared LOCKs	common PMDs	-0.349995267210638	NE2_KYSE510.N	NE2	-0.349995267210638
LINC02449	Shared LOCKs	common PMDs	-0.293713334910748	NE2_KYSE510.N	NE2	-0.293713334910748
LINC00937	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CLEC6A	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CLEC4D	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CLEC4E	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KLRG1	Tumor-loss LOCKs	common PMDs	-0.205129828607474	NE2_KYSE510.N	NE2	-0.205129828607474
LINC00612	Tumor-loss LOCKs	common PMDs	-0.564567428266567	NE2_KYSE510.N	NE2	-0.564567428266567
A2M-AS1	Tumor-loss LOCKs	common PMDs	-0.75010103927944	NE2_KYSE510.N	NE2	-0.75010103927944
A2M	Tumor-loss LOCKs	common PMDs	-0.807765339067068	NE2_KYSE510.N	NE2	-0.807765339067068
PZP	Tumor-loss LOCKs	common PMDs	-0.934963784141919	NE2_KYSE510.N	NE2	-0.934963784141919
A2MP1	Tumor-loss LOCKs	common PMDs	-0.981975242795216	NE2_KYSE510.N	NE2	-0.981975242795216
LINC00987	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
GRIN2B	Shared LOCKs	common PMDs	-1.0070103688901	NE2_KYSE510.N	NE2	-1.0070103688901
LINC02398	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC02468	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
PDE3A	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
PDZRN4	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC02400	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
NELL2	Tumor-loss LOCKs	common PMDs	-1.01638377322739	NE2_KYSE510.N	NE2	-1.01638377322739
OR10AD1	Tumor-loss LOCKs	common PMDs	-0.506741717559972	NE2_KYSE510.N	NE2	-0.506741717559972
C12orf54	Tumor-loss LOCKs	common PMDs	0.171455522054523	NE2_KYSE510.N	NE2	0.171455522054523
ANP32D	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
OR5BS1P	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LALBA	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KRT73	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KRT73-AS1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KRT2	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KRT1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KRT77	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KRT76	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
HOXC9	Tumor-loss LOCKs	common PMDs	0.699229490970356	NE2_KYSE510.N	NE2	0.699229490970356
